id	station	date	since	till	duration	repetition	title	moderators	description
18414550	plus	2023-01-31	03:33:23	03:56:11	00:22:48	True	Pro a proti	Karolína Koubová	Generál Petr Pavel získal od voličů nejsilnější mandát v historii přímé prezidentské volby. Znamená více než 3,3 milionu hlasů voličů pro Petra Pavla i to, že většině obyvatel nevadí komunistická minulost příštího prezidenta republiky? Je to známka, že se česká společnost vyrovnává s minulostí, nebo naopak že ji ignoruje? Máme házet komunisty do jednoho pytle sluhů zločinného režimu, nebo je rozdíl mezi komunistou z padesátých let, osmašedesátníkem a tím normalizačním? Pozvání do debaty přijali filozof, historik a redaktor Seznam zprávy Michal Komárek a syn spisovatele a disidenta Ludvíka Vaculíka Jan. Moderuje Karolína Koubová.
18414582	plus	2023-01-31	10:06:04	10:29:56	00:23:52	False	Pro a proti	Karolína Koubová	Prezidentské volby 2023 se zapíší do historie země jako hlasování s jednou z nejvyšších volební účastí - dosáhla 70 procent, v zahraničí přišlo k volbám dokonce 80 procent oprávněných voličů. A to i přesto, že někteří voliči jeli nebo letěli hlasovat na nejbližší konzulát tisíce kilometrů. Měla by se Česká republika připojit k většině evropských států a umožnit stovkám tisíc krajanů korespondenční hlasování? Nebo korespondenční volba s sebou přinese podvody a manipulace? Debatovat budou místopředseda senátu a TOP09, spoluautor senátní novely o zavedení korespondenčního hlasování Tomáš Czernin a předseda sněmovního ústavně-právního výboru Radek Vondráček z hnutí ANO. Moderuje Karolína Koubová.
18414643	plus	2023-01-31	22:34:58	22:58:50	00:23:52	True	Pro a proti	Karolína Koubová	Prezidentské volby 2023 se zapíší do historie země jako hlasování s jednou z nejvyšších volební účastí - dosáhla 70 procent, v zahraničí přišlo k volbám dokonce 80 procent oprávněných voličů. A to i přesto, že někteří voliči jeli nebo letěli hlasovat na nejbližší konzulát tisíce kilometrů. Měla by se Česká republika připojit k většině evropských států a umožnit stovkám tisíc krajanů korespondenční hlasování? Nebo korespondenční volba s sebou přinese podvody a manipulace? Debatovat budou místopředseda senátu a TOP09, spoluautor senátní novely o zavedení korespondenčního hlasování Tomáš Czernin a předseda sněmovního ústavně-právního výboru Radek Vondráček z hnutí ANO. Moderuje Karolína Koubová.
18470101	plus	2023-02-01	03:33:08	03:57:00	00:23:52	True	Pro a proti	Karolína Koubová	Prezidentské volby 2023 se zapíší do historie země jako hlasování s jednou z nejvyšších volební účastí - dosáhla 70 procent, v zahraničí přišlo k volbám dokonce 80 procent oprávněných voličů. A to i přesto, že někteří voliči jeli nebo letěli hlasovat na nejbližší konzulát tisíce kilometrů. Měla by se Česká republika připojit k většině evropských států a umožnit stovkám tisíc krajanů korespondenční hlasování? Nebo korespondenční volba s sebou přinese podvody a manipulace? Debatovat budou místopředseda senátu a TOP09, spoluautor senátní novely o zavedení korespondenčního hlasování Tomáš Czernin a předseda sněmovního ústavně-právního výboru Radek Vondráček z hnutí ANO. Moderuje Karolína Koubová.
18470133	plus	2023-02-01	09:35:37	09:58:58	00:23:21	False	Pro a proti	Lukáš Matoška	Čeští voliči mají za sebou třetí hlasování o tom, kdo bude prezidentem republiky. Osvědčila se po deseti letech přímá volba prezidenta? Nebo rozdělená společnost po agresivní předvolební kampani za takovou výsadu pro občany nestojí? A může prezident vzešlý z přímé volby během pětiletého mandátu společnost zase stmelit? Debatovat budou senátorka ODS, členka senátního ústavně-právního výboru a někdejší předsedkyně poslanecké sněmovny Miroslava Němcová a poslanec hnutí ANO, člen sněmovního ústavně-právního výboru Milan Feranec. Moderuje Lukáš Matoška.
18470157	plus	2023-02-01	14:06:24	14:54:48	00:48:24	True	Speciál - 10 let ČRoPlus		V souvislosti s prezidentskými volbami se opět hodně mluvilo o odkazu Václava Havla. Je to téma, které se neustále vrací - jak uslyšíte i v dnešním téměř deset let starém Pro a proti. Pořad připomínáme v rámci výročí Českého rozhlasu Plus a stále je v mnohém aktuální.
18470192	plus	2023-02-01	22:35:12	22:58:23	00:23:11	True	Pro a proti	Lukáš Matoška	Čeští voliči mají za sebou třetí hlasování o tom, kdo bude prezidentem republiky. Osvědčila se po deseti letech přímá volba prezidenta? Nebo rozdělená společnost po agresivní předvolební kampani za takovou výsadu pro občany nestojí? A může prezident vzešlý z přímé volby během pětiletého mandátu společnost zase stmelit? Debatovat budou senátorka ODS, členka senátního ústavně-právního výboru a někdejší předsedkyně poslanecké sněmovny Miroslava Němcová a poslanec hnutí ANO, člen sněmovního ústavně-právního výboru Milan Feranec. Moderuje Lukáš Matoška.
18470242	plus	2023-02-02	09:35:03	09:58:58	00:23:55	False	Pro a proti	Lukáš Matoška	Mezinárodní měnový fond doporučil bankéřům České národní banky, aby kvůli zkrocení inflace zvýšili úrokovou sazbu. Měli by se členové bankovní rady ČNB na čtvrtečním zasedání řídit radou měnového fondu? Nebo není důvod dál sazby zvyšovat a pokračovat v ochlazování ekonomiky? Debatovat budou hlavní ekonom společnosti Deloitte David Marek a ředitel odboru legislativy, práva a analýz Hospodářské komory Ladislav Minčič. Moderuje Lukáš Matoška.
18470269	plus	2023-02-02	14:33:13	14:57:02	00:23:49	True	Pro a proti	Lukáš Matoška	Mezinárodní měnový fond doporučil bankéřům České národní banky, aby kvůli zkrocení inflace zvýšili úrokovou sazbu. Měli by se členové bankovní rady ČNB na čtvrtečním zasedání řídit radou měnového fondu? Nebo není důvod dál sazby zvyšovat a pokračovat v ochlazování ekonomiky? Debatovat budou hlavní ekonom společnosti Deloitte David Marek a ředitel odboru legislativy, práva a analýz Hospodářské komory Ladislav Minčič. Moderuje Lukáš Matoška.
18470303	plus	2023-02-02	22:35:09	22:58:58	00:23:49	True	Pro a proti	Lukáš Matoška	Mezinárodní měnový fond doporučil bankéřům České národní banky, aby kvůli zkrocení inflace zvýšili úrokovou sazbu. Měli by se členové bankovní rady ČNB na čtvrtečním zasedání řídit radou měnového fondu? Nebo není důvod dál sazby zvyšovat a pokračovat v ochlazování ekonomiky? Debatovat budou hlavní ekonom společnosti Deloitte David Marek a ředitel odboru legislativy, práva a analýz Hospodářské komory Ladislav Minčič. Moderuje Lukáš Matoška.
18470323	plus	2023-02-03	03:33:26	03:57:15	00:23:49	True	Pro a proti	Lukáš Matoška	Mezinárodní měnový fond doporučil bankéřům České národní banky, aby kvůli zkrocení inflace zvýšili úrokovou sazbu. Měli by se členové bankovní rady ČNB na čtvrtečním zasedání řídit radou měnového fondu? Nebo není důvod dál sazby zvyšovat a pokračovat v ochlazování ekonomiky? Debatovat budou hlavní ekonom společnosti Deloitte David Marek a ředitel odboru legislativy, práva a analýz Hospodářské komory Ladislav Minčič. Moderuje Lukáš Matoška.
18470355	plus	2023-02-03	09:35:04	09:59:01	00:23:57	False	Pro a proti	Karolína Koubová	Slovník Britů se v posledních měsících rozšířil o nové slovo bregret, tedy lítost z brexitu. Podle průzkumu společnosti Ipsos je s pobrexitovým vývojem nespokojeno 66 procent obyvatel Spojeného království. Bylo chybou odejít před třemi lety z Evropské unie? Nebo brexit přinesl obrovskou příležitost pro růst, kterou Británie využila, jak prohlásil premiér Rishi Sunak? Debatovat budou ředitel Liberálního institutu Martin Pánek a britský podnikatel John Tregellas. Moderuje Karolína Koubová
18470382	plus	2023-02-03	14:33:58	14:56:53	00:22:55	True	Pro a proti		Slovník Britů se v posledních měsících rozšířil o nové slovo bregret, tedy lítost z brexitu. Podle průzkumu společnosti Ipsos je s pobrexitovým vývojem nespokojeno 66 procent obyvatel Spojeného království. Bylo chybou odejít před třemi lety z Evropské unie? Nebo brexit přinesl obrovskou příležitost pro růst, kterou Británie využila, jak prohlásil premiér Rishi Sunak? Debatovat budou ředitel Liberálního institutu Martin Pánek a britský podnikatel John Tregellas.
18470416	plus	2023-02-03	22:34:46	22:57:41	00:22:55	True	Pro a proti		Slovník Britů se v posledních měsících rozšířil o nové slovo bregret, tedy lítost z brexitu. Podle průzkumu společnosti Ipsos je s pobrexitovým vývojem nespokojeno 66 procent obyvatel Spojeného království. Bylo chybou odejít před třemi lety z Evropské unie? Nebo brexit přinesl obrovskou příležitost pro růst, kterou Británie využila, jak prohlásil premiér Rishi Sunak? Debatovat budou ředitel Liberálního institutu Martin Pánek a britský podnikatel John Tregellas.
18470647	plus	2023-02-06	09:35:00	09:58:52	00:23:52	False	Pro a proti	Karolína Koubová	Skupina poslanců chce, aby se hospodařením a dalšími kauzami Pražského hradu zabývala vedle policie a Nejvyššího kontrolního úřadu také sněmovní vyšetřovací komise. Má komise zákonodárců šanci objasnit pochybnosti, které se za posledních deset nahromadily na Pražském hradě, během prezidenství Miloše Zemana? Nebo by se případným protiprávním jednáním měli zabývat výhradně policisté a kontroloři NKÚ? Debatovat budou dva členové sněmovního bezpečnostního výboru: iniciátor vzniku vyšetřovací komise, lidovecký poslanec Šimon Heller a poslanec hnutí ANO Robert Králíček. Moderuje Karolína Koubová.
18470674	plus	2023-02-06	14:33:33	14:57:01	00:23:28	True	Pro a proti	Karolína Koubová	Skupina poslanců chce, aby se hospodařením a dalšími kauzami Pražského hradu zabývala vedle policie a Nejvyššího kontrolního úřadu také sněmovní vyšetřovací komise. Má komise zákonodárců šanci objasnit pochybnosti, které se za posledních deset nahromadily na Pražském hradě, během prezidenství Miloše Zemana? Nebo by se případným protiprávním jednáním měli zabývat výhradně policisté a kontroloři NKÚ? Debatovat budou dva členové sněmovního bezpečnostního výboru: iniciátor vzniku vyšetřovací komise, lidovecký poslanec Šimon Heller a poslanec hnutí ANO Robert Králíček. Moderuje Karolína Koubová.
18470708	plus	2023-02-06	22:33:41	22:57:09	00:23:28	True	Pro a proti	Karolína Koubová	Skupina poslanců chce, aby se hospodařením a dalšími kauzami Pražského hradu zabývala vedle policie a Nejvyššího kontrolního úřadu také sněmovní vyšetřovací komise. Má komise zákonodárců šanci objasnit pochybnosti, které se za posledních deset nahromadily na Pražském hradě, během prezidenství Miloše Zemana? Nebo by se případným protiprávním jednáním měli zabývat výhradně policisté a kontroloři NKÚ? Debatovat budou dva členové sněmovního bezpečnostního výboru: iniciátor vzniku vyšetřovací komise, lidovecký poslanec Šimon Heller a poslanec hnutí ANO Robert Králíček. Moderuje Karolína Koubová.
18470728	plus	2023-02-07	03:33:12	03:56:40	00:23:28	True	Pro a proti	Karolína Koubová	Skupina poslanců chce, aby se hospodařením a dalšími kauzami Pražského hradu zabývala vedle policie a Nejvyššího kontrolního úřadu také sněmovní vyšetřovací komise. Má komise zákonodárců šanci objasnit pochybnosti, které se za posledních deset nahromadily na Pražském hradě, během prezidenství Miloše Zemana? Nebo by se případným protiprávním jednáním měli zabývat výhradně policisté a kontroloři NKÚ? Debatovat budou dva členové sněmovního bezpečnostního výboru: iniciátor vzniku vyšetřovací komise, lidovecký poslanec Šimon Heller a poslanec hnutí ANO Robert Králíček. Moderuje Karolína Koubová.
18470760	plus	2023-02-07	09:34:47	09:58:54	00:24:07	False	Pro a proti	Lukáš Matoška	Patnáctiminutový telefonát zvoleného prezidenta Petra Pavla s tchaj-wanskou prezidentkou a pozvání k osobní schůzce pobouřilo nejen Peking, ale i část opozičních politiků. Měl by Petr Pavel být obezřetnější a počkat s významnými kroky pro zahraniční směřování státu až po inauguraci? Nebo je namístě ihned po zvolení dát najevo, kudy se bude ubírat jeho zahraniční politika? A nehrozí, že nebude v symbióze s vládou? Debatovat budou místopředseda sněmovního zahraničního výboru Ondřej Kolář z TOP 09 a poslanec Evropského parlamentu Ondřej Knotek z hnutí ANO. Moderuje Lukáš Matoška.
18470787	plus	2023-02-07	14:33:31	14:57:03	00:23:32	True	Pro a proti	Lukáš Matoška	Patnáctiminutový telefonát zvoleného prezidenta Petra Pavla s tchaj-wanskou prezidentkou a pozvání k osobní schůzce pobouřilo nejen Peking, ale i část opozičních politiků. Měl by Petr Pavel být obezřetnější a počkat s významnými kroky pro zahraniční směřování státu až po inauguraci? Nebo je namístě ihned po zvolení dát najevo, kudy se bude ubírat jeho zahraniční politika? A nehrozí, že nebude v symbióze s vládou? Debatovat budou místopředseda sněmovního zahraničního výboru Ondřej Kolář z TOP 09 a poslanec Evropského parlamentu Ondřej Knotek z hnutí ANO. Moderuje Lukáš Matoška.
18470821	plus	2023-02-07	22:34:25	22:57:57	00:23:32	True	Pro a proti	Lukáš Matoška	Patnáctiminutový telefonát zvoleného prezidenta Petra Pavla s tchaj-wanskou prezidentkou a pozvání k osobní schůzce pobouřilo nejen Peking, ale i část opozičních politiků. Měl by Petr Pavel být obezřetnější a počkat s významnými kroky pro zahraniční směřování státu až po inauguraci? Nebo je namístě ihned po zvolení dát najevo, kudy se bude ubírat jeho zahraniční politika? A nehrozí, že nebude v symbióze s vládou? Debatovat budou místopředseda sněmovního zahraničního výboru Ondřej Kolář z TOP 09 a poslanec Evropského parlamentu Ondřej Knotek z hnutí ANO. Moderuje Lukáš Matoška.
18470841	plus	2023-02-08	03:33:44	03:57:16	00:23:32	True	Pro a proti	Lukáš Matoška	Patnáctiminutový telefonát zvoleného prezidenta Petra Pavla s tchaj-wanskou prezidentkou a pozvání k osobní schůzce pobouřilo nejen Peking, ale i část opozičních politiků. Měl by Petr Pavel být obezřetnější a počkat s významnými kroky pro zahraniční směřování státu až po inauguraci? Nebo je namístě ihned po zvolení dát najevo, kudy se bude ubírat jeho zahraniční politika? A nehrozí, že nebude v symbióze s vládou? Debatovat budou místopředseda sněmovního zahraničního výboru Ondřej Kolář z TOP 09 a poslanec Evropského parlamentu Ondřej Knotek z hnutí ANO. Moderuje Lukáš Matoška.
18470873	plus	2023-02-08	09:36:18	09:59:20	00:23:02	False	Pro a proti	Karolína Koubová	Od února mohou zaměstnavatelé odvádět nižší sociální pojištění za některé pracovníky na zkrácený úvazek. Firmy si ale stěžují, že se jim ani s novými podmínkami zaměstnanci na částečné úvazky nevyplatí. Je chyba na straně státu, nebo firmy zanedbávají svoji společenskou odpovědnost? Jak by měl systém fungovat, aby český pracovní trh měl stejně bohatou nabídku částečných, zkrácených úvazků jako v jiných evropských státech? Zeptáme se generální ředitelky Asociace malých a středních podniků Evy Svobodové a poradce ministra práce a sociálních věcí Ondřeje Stravy. Moderuje Karolína Koubová.
18470932	plus	2023-02-08	22:35:06	22:58:08	00:23:02	True	Pro a proti	Karolína Koubová	Od února mohou zaměstnavatelé odvádět nižší sociální pojištění za některé pracovníky na zkrácený úvazek. Firmy si ale stěžují, že se jim ani s novými podmínkami zaměstnanci na částečné úvazky nevyplatí. Je chyba na straně státu, nebo firmy zanedbávají svoji společenskou odpovědnost? Jak by měl systém fungovat, aby český pracovní trh měl stejně bohatou nabídku částečných, zkrácených úvazků jako v jiných evropských státech? Zeptáme se generální ředitelky Asociace malých a středních podniků Evy Svobodové a poradce ministra práce a sociálních věcí Ondřeje Stravy. Moderuje Karolína Koubová.
18470982	plus	2023-02-09	09:33:55	09:57:09	00:23:14	True	Pro a proti	Karolína Koubová	V Česku kvapem ubývá dětských lékařů, jejich průměrný věk je kolem 60 let. Pediatři kriticky chybí v ordinacích i na lůžkových odděleních nemocnic. Proč se stát dopředu nepřipravil na generační výměnu pediatrů? Dělá teď dostatečně efektivní kroky, aby se situace rychle zlepšila? A pomohla by větší flexibilita pediatrů z nemocnic, kteří by pomáhali v ordinacích praktických lékařů v regionech? Debatovat budou předsedkyně Sdružení praktických lékařů pro děti a dorost Ilona Hülleová a místopředseda sněmovního výboru pro zdravotnictví, předseda správní rady VZP, někdejší náměstek ministra zdravotnictví a lékař Tom Philipp z KDU-ČSL. Moderuje Karolína Koubová.
18471009	plus	2023-02-09	14:36:43	14:59:57	00:23:14	True	Pro a proti	Karolína Koubová	V Česku kvapem ubývá dětských lékařů, jejich průměrný věk je kolem 60 let. Pediatři kriticky chybí v ordinacích i na lůžkových odděleních nemocnic. Proč se stát dopředu nepřipravil na generační výměnu pediatrů? Dělá teď dostatečně efektivní kroky, aby se situace rychle zlepšila? A pomohla by větší flexibilita pediatrů z nemocnic, kteří by pomáhali v ordinacích praktických lékařů v regionech? Debatovat budou předsedkyně Sdružení praktických lékařů pro děti a dorost Ilona Hülleová a místopředseda sněmovního výboru pro zdravotnictví, předseda správní rady VZP, někdejší náměstek ministra zdravotnictví a lékař Tom Philipp z KDU-ČSL. Moderuje Karolína Koubová.
18471043	plus	2023-02-09	22:34:56	22:58:10	00:23:14	True	Pro a proti	Karolína Koubová	V Česku kvapem ubývá dětských lékařů, jejich průměrný věk je kolem 60 let. Pediatři kriticky chybí v ordinacích i na lůžkových odděleních nemocnic. Proč se stát dopředu nepřipravil na generační výměnu pediatrů? Dělá teď dostatečně efektivní kroky, aby se situace rychle zlepšila? A pomohla by větší flexibilita pediatrů z nemocnic, kteří by pomáhali v ordinacích praktických lékařů v regionech? Debatovat budou předsedkyně Sdružení praktických lékařů pro děti a dorost Ilona Hülleová a místopředseda sněmovního výboru pro zdravotnictví, předseda správní rady VZP, někdejší náměstek ministra zdravotnictví a lékař Tom Philipp z KDU-ČSL. Moderuje Karolína Koubová.
18471063	plus	2023-02-10	03:33:38	03:56:52	00:23:14	True	Pro a proti	Karolína Koubová	V Česku kvapem ubývá dětských lékařů, jejich průměrný věk je kolem 60 let. Pediatři kriticky chybí v ordinacích i na lůžkových odděleních nemocnic. Proč se stát dopředu nepřipravil na generační výměnu pediatrů? Dělá teď dostatečně efektivní kroky, aby se situace rychle zlepšila? A pomohla by větší flexibilita pediatrů z nemocnic, kteří by pomáhali v ordinacích praktických lékařů v regionech? Debatovat budou předsedkyně Sdružení praktických lékařů pro děti a dorost Ilona Hülleová a místopředseda sněmovního výboru pro zdravotnictví, předseda správní rady VZP, někdejší náměstek ministra zdravotnictví a lékař Tom Philipp z KDU-ČSL. Moderuje Karolína Koubová.
18471095	plus	2023-02-10	09:35:06	09:58:57	00:23:51	False	Pro a proti	Lukáš Matoška	Polovina ukrajinských uprchlíků už si v Česku našla práci, podle čerstvého průzkumu společnosti PAQ Research se ale kvůli nízkým příjmům až polovina ukrajinských domácností propadá do chudoby. Prospěje, nebo uškodí běžencům a jejich integraci do české společnosti novelizace zákonů zvaných Lex Ukrajina, upravujících jejich podporu, které v pátek ve druhém čtení projednají poslanci? Pozvání do debaty přijali ředitelka Sdružení pro integraci a migraci Magda Faltová a místopředseda sněmovního bezpečnostního výboru z hnutí STAN Martin Exner. Moderuje Lukáš Matoška.
18471122	plus	2023-02-10	14:33:59	14:57:14	00:23:15	True	Pro a proti	Lukáš Matoška	Polovina ukrajinských uprchlíků už si v Česku našla práci, podle čerstvého průzkumu společnosti PAQ Research se ale kvůli nízkým příjmům až polovina ukrajinských domácností propadá do chudoby. Prospěje, nebo uškodí běžencům a jejich integraci do české společnosti novelizace zákonů zvaných Lex Ukrajina, upravujících jejich podporu, které v pátek ve druhém čtení projednají poslanci? Pozvání do debaty přijali ředitelka Sdružení pro integraci a migraci Magda Faltová a místopředseda sněmovního bezpečnostního výboru z hnutí STAN Martin Exner. Moderuje Lukáš Matoška.
18471156	plus	2023-02-10	22:34:21	22:57:36	00:23:15	True	Pro a proti	Lukáš Matoška	Polovina ukrajinských uprchlíků už si v Česku našla práci, podle čerstvého průzkumu společnosti PAQ Research se ale kvůli nízkým příjmům až polovina ukrajinských domácností propadá do chudoby. Prospěje, nebo uškodí běžencům a jejich integraci do české společnosti novelizace zákonů zvaných Lex Ukrajina, upravujících jejich podporu, které v pátek ve druhém čtení projednají poslanci? Pozvání do debaty přijali ředitelka Sdružení pro integraci a migraci Magda Faltová a místopředseda sněmovního bezpečnostního výboru z hnutí STAN Martin Exner. Moderuje Lukáš Matoška.
18471387	plus	2023-02-13	09:35:15	09:59:20	00:24:05	False	Pro a proti	Karolína Koubová	Andrej Babiš po porážce v boji o Hrad oznámil, že se stahuje z vedení ANO do ústraní a současně řekl, že hlavním úkolem hnutí bude získat voliče SPD a ČSSD. Může taková strategie dovést hnutí zpátky do vlády? Hrozí, že ANO půjde cestou radikalizace a rozdělování společnosti? A co má podobného Andrej Babiš s lídrem slovenské opozice Robertem Ficem a maďarským premiérem Viktorem Orbánem? Pozvání do diskuse přijali místopředseda poslaneckého klubu hnutí ANO Milan Feranec a někdejší eurokomisař a později europoslanec za hnutí ANO Pavel Telička, který v roce 2017 kvůli neshodám s Andrejem Babišem ukončil spolupráci s hnutím. Moderuje Karolína Koubová.
18471414	plus	2023-02-13	14:35:10	14:58:48	00:23:38	True	Pro a proti	Karolína Koubová	Andrej Babiš po porážce v boji o Hrad oznámil, že se stahuje z vedení ANO do ústraní a současně řekl, že hlavním úkolem hnutí bude získat voliče SPD a ČSSD. Může taková strategie dovést hnutí zpátky do vlády? Hrozí, že ANO půjde cestou radikalizace a rozdělování společnosti? A co má podobného Andrej Babiš s lídrem slovenské opozice Robertem Ficem a maďarským premiérem Viktorem Orbánem? Pozvání do diskuse přijali místopředseda poslaneckého klubu hnutí ANO Milan Feranec a někdejší eurokomisař a později europoslanec za hnutí ANO Pavel Telička, který v roce 2017 kvůli neshodám s Andrejem Babišem ukončil spolupráci s hnutím. Moderuje Karolína Koubová.
18471448	plus	2023-02-13	22:33:48	22:57:26	00:23:38	True	Pro a proti	Karolína Koubová	Andrej Babiš po porážce v boji o Hrad oznámil, že se stahuje z vedení ANO do ústraní a současně řekl, že hlavním úkolem hnutí bude získat voliče SPD a ČSSD. Může taková strategie dovést hnutí zpátky do vlády? Hrozí, že ANO půjde cestou radikalizace a rozdělování společnosti? A co má podobného Andrej Babiš s lídrem slovenské opozice Robertem Ficem a maďarským premiérem Viktorem Orbánem? Pozvání do diskuse přijali místopředseda poslaneckého klubu hnutí ANO Milan Feranec a někdejší eurokomisař a později europoslanec za hnutí ANO Pavel Telička, který v roce 2017 kvůli neshodám s Andrejem Babišem ukončil spolupráci s hnutím. Moderuje Karolína Koubová.
18471468	plus	2023-02-14	03:33:46	03:57:24	00:23:38	True	Pro a proti	Karolína Koubová	Andrej Babiš po porážce v boji o Hrad oznámil, že se stahuje z vedení ANO do ústraní a současně řekl, že hlavním úkolem hnutí bude získat voliče SPD a ČSSD. Může taková strategie dovést hnutí zpátky do vlády? Hrozí, že ANO půjde cestou radikalizace a rozdělování společnosti? A co má podobného Andrej Babiš s lídrem slovenské opozice Robertem Ficem a maďarským premiérem Viktorem Orbánem? Pozvání do diskuse přijali místopředseda poslaneckého klubu hnutí ANO Milan Feranec a někdejší eurokomisař a později europoslanec za hnutí ANO Pavel Telička, který v roce 2017 kvůli neshodám s Andrejem Babišem ukončil spolupráci s hnutím. Moderuje Karolína Koubová.
18471500	plus	2023-02-14	09:35:10	09:59:07	00:23:57	False	Pro a proti	Karolína Koubová	Česká republika se podle sportovních funkcionářů i ministra zahraničí Jana Lipavského nepřipojí k případnému bojkotu olympijských her v Paříži, pokud na nich budou startovat sportovci Ruska a Běloruska. Šel by bojkot proti olympijským myšlenkám? Nebo by se čeští olympionici případně měli připojit k polským, ukrajinským a dalším sportovcům, kteří chtějí letní olympiádu bojkotovat? Nad otázkami Karolíny Koubové se utkají plážový volejbalista Ondřej Perušič a vodní slalomář a stříbrný medailista z letních olympijských her 2012 Vavřinec Hradilek. Moderuje Karolína Koubová
18471527	plus	2023-02-14	14:34:19	14:57:19	00:23:00	True	Pro a proti		Česká republika se podle sportovních funkcionářů i ministra zahraničí Jana Lipavského nepřipojí k případnému bojkotu olympijských her v Paříži, pokud na nich budou startovat sportovci Ruska a Běloruska. Šel by bojkot proti olympijským myšlenkám? Nebo by se čeští olympionici případně měli připojit k polským, ukrajinským a dalším sportovcům, kteří chtějí letní olympiádu bojkotovat? Nad otázkami Karolíny Koubové se utkají plážový volejbalista Ondřej Perušič a vodní slalomář a stříbrný medailista z letních olympijských her 2012 Vavřinec Hradilek.
18471561	plus	2023-02-14	22:34:58	22:57:58	00:23:00	True	Pro a proti		Česká republika se podle sportovních funkcionářů i ministra zahraničí Jana Lipavského nepřipojí k případnému bojkotu olympijských her v Paříži, pokud na nich budou startovat sportovci Ruska a Běloruska. Šel by bojkot proti olympijským myšlenkám? Nebo by se čeští olympionici případně měli připojit k polským, ukrajinským a dalším sportovcům, kteří chtějí letní olympiádu bojkotovat? Nad otázkami Karolíny Koubové se utkají plážový volejbalista Ondřej Perušič a vodní slalomář a stříbrný medailista z letních olympijských her 2012 Vavřinec Hradilek.
18471581	plus	2023-02-15	03:33:42	03:56:42	00:23:00	True	Pro a proti		Česká republika se podle sportovních funkcionářů i ministra zahraničí Jana Lipavského nepřipojí k případnému bojkotu olympijských her v Paříži, pokud na nich budou startovat sportovci Ruska a Běloruska. Šel by bojkot proti olympijským myšlenkám? Nebo by se čeští olympionici případně měli připojit k polským, ukrajinským a dalším sportovcům, kteří chtějí letní olympiádu bojkotovat? Nad otázkami Karolíny Koubové se utkají plážový volejbalista Ondřej Perušič a vodní slalomář a stříbrný medailista z letních olympijských her 2012 Vavřinec Hradilek.
18471613	plus	2023-02-15	09:35:28	09:59:20	00:23:52	False	Pro a proti	Lukáš Matoška	V Praze začal soud s bývalým politikem Dominikem Ferim, obžalovaným ze dvou znásilnění a jednoho pokusu ze znásilnění. Jak česká společnost vnímá kauzu Dominika Feriho, stejně jako další případy sexuálního obtěžování a násilí? Pomohlo by v prevenci a boji proti násilí na ženách a domácímu násilí, kdyby čeští politici jako jedni z posledních v Evropě ratifikovali tzv. Istanbulskou úmluvu? Debatovat budou dvě europoslankyně: Michaela Šojdrová z KDU-ČSL a Markéta Gregorová z pirátské strany. Moderuje Lukáš Matoška.
18471640	plus	2023-02-15	14:36:06	14:59:26	00:23:20	True	Pro a proti	Lukáš Matoška	V Praze začal soud s bývalým politikem Dominikem Ferim, obžalovaným ze dvou znásilnění a jednoho pokusu ze znásilnění. Jak česká společnost vnímá kauzu Dominika Feriho, stejně jako další případy sexuálního obtěžování a násilí? Pomohlo by v prevenci a boji proti násilí na ženách a domácímu násilí, kdyby čeští politici jako jedni z posledních v Evropě ratifikovali tzv. Istanbulskou úmluvu? Debatovat budou dvě europoslankyně: Michaela Šojdrová z KDU-ČSL a Markéta Gregorová z pirátské strany. Moderuje Lukáš Matoška.
18471672	plus	2023-02-15	22:34:36	22:57:56	00:23:20	True	Pro a proti	Lukáš Matoška	V Praze začal soud s bývalým politikem Dominikem Ferim, obžalovaným ze dvou znásilnění a jednoho pokusu ze znásilnění. Jak česká společnost vnímá kauzu Dominika Feriho, stejně jako další případy sexuálního obtěžování a násilí? Pomohlo by v prevenci a boji proti násilí na ženách a domácímu násilí, kdyby čeští politici jako jedni z posledních v Evropě ratifikovali tzv. Istanbulskou úmluvu? Debatovat budou dvě europoslankyně: Michaela Šojdrová z KDU-ČSL a Markéta Gregorová z pirátské strany. Moderuje Lukáš Matoška.
18471722	plus	2023-02-16	09:35:02	09:59:20	00:24:18	False	Pro a proti	Lukáš Matoška	Státy Severoatlantické aliance musejí podle jejího generálního tajemníka Jense Stoltenberga kvůli nové ofenzivě ruské armády na východě Ukrajiny urychlit dodávky zbraní a munice ukrajinské armádě. Měla by i Česká republika zintenzivnit vyzbrojování Ukrajinců, a to i přesto, že podle průzkumů je více než polovina Čechů proti vývozu zbraní? A nejde - téměř rok od zahájení ruské invaze - mohutnější vyzbrojování proti snahám dosáhnout příměří mezi Ukrajinou a Ruskem? Debatovat budou bývalý ministr obrany za hnutí ANO, současný předseda sněmovního výboru pro obranu Lubomír Metnar a místopředseda výboru Josefem Flek z hnutí STAN. Moderuje Lukáš Matoška.
